ID,TRT,Herbicide,AI,Rate,Cultivar,Rep,Run,Biomass,CNTRLAVG,VSCNTRL,Biomass_Red.
3436,55,Aatrex 4L,atrazine,3360,CRS-1,1,2,0,1.81,0.00,1.00
3437,55,Aatrex 4L,atrazine,3360,CRS-1,2,2,0,1.81,0.00,1.00
3438,55,Aatrex 4L,atrazine,3360,CRS-1,3,2,0,1.81,0.00,1.00
3439,56,Aatrex 4L,atrazine,6700,CRS-1,1,2,0,1.81,0.00,1.00
3440,56,Aatrex 4L,atrazine,6700,CRS-1,2,2,0,1.81,0.00,1.00
3441,56,Aatrex 4L,atrazine,6700,CRS-1,3,2,0,1.81,0.00,1.00
,0,Control,fomesafen,0,CRS-1,1,2,2.11,1.81,1.00,0.00
,0,Control,fomesafen,0,CRS-1,2,2,2.06,1.81,1.00,0.00
,0,Control,fomesafen,0,CRS-1,3,2,1.17,1.81,0.65,0.35
,0,Control,fomesafen,0,CRS-1,4,2,2.47,1.81,1.00,0.00
,0,Control,fomesafen,0,CRS-1,5,2,1.44,1.81,0.80,0.20
,0,Control,fomesafen,0,CRS-1,6,2,1.62,1.81,0.90,0.10
3442,57,Flexstar,fomesafen,33,CRS-1,1,2,0.08,1.81,0.04,0.96
3443,57,Flexstar,fomesafen,33,CRS-1,2,2,1.6,1.81,0.88,0.12
3444,57,Flexstar,fomesafen,33,CRS-1,3,2,1.56,1.81,0.86,0.14
3445,58,Flexstar,fomesafen,66,CRS-1,1,2,0.23,1.81,0.13,0.87
3446,58,Flexstar,fomesafen,66,CRS-1,2,2,1.03,1.81,0.57,0.43
3447,58,Flexstar,fomesafen,66,CRS-1,3,2,0.29,1.81,0.16,0.84
3448,59,Flexstar,fomesafen,132,CRS-1,1,2,0.06,1.81,0.03,0.97
3449,59,Flexstar,fomesafen,132,CRS-1,2,2,0,1.81,0.00,1.00
3450,59,Flexstar,fomesafen,132,CRS-1,3,2,1.05,1.81,0.58,0.42
3451,60,Flexstar,fomesafen,198,CRS-1,1,2,0,1.81,0.00,1.00
3452,60,Flexstar,fomesafen,198,CRS-1,2,2,1.13,1.81,0.62,0.38
3453,60,Flexstar,fomesafen,198,CRS-1,3,2,0.34,1.81,0.19,0.81
3454,61,Flexstar,fomesafen,263,CRS-1,1,2,0,1.81,0.00,1.00
3455,61,Flexstar,fomesafen,263,CRS-1,2,2,0,1.81,0.00,1.00
3456,61,Flexstar,fomesafen,263,CRS-1,3,2,0,1.81,0.00,1.00
3457,62,Flexstar,fomesafen,527,CRS-1,1,2,0,1.81,0.00,1.00
3458,62,Flexstar,fomesafen,527,CRS-1,2,2,0,1.81,0.00,1.00
3459,62,Flexstar,fomesafen,527,CRS-1,3,2,0,1.81,0.00,1.00
3460,63,Flexstar,fomesafen,1050,CRS-1,1,2,0,1.81,0.00,1.00
3461,63,Flexstar,fomesafen,1050,CRS-1,2,2,0,1.81,0.00,1.00
3462,63,Flexstar,fomesafen,1050,CRS-1,3,2,0,1.81,0.00,1.00
,0,Control,isoxaflutole,0,CRS-1,1,2,2.11,1.81,1.00,0.00
,0,Control,isoxaflutole,0,CRS-1,2,2,2.06,1.81,1.00,0.00
,0,Control,isoxaflutole,0,CRS-1,3,2,1.17,1.81,0.65,0.35
,0,Control,isoxaflutole,0,CRS-1,4,2,2.47,1.81,1.00,0.00
,0,Control,isoxaflutole,0,CRS-1,5,2,1.44,1.81,0.80,0.20
,0,Control,isoxaflutole,0,CRS-1,6,2,1.62,1.81,0.90,0.10
3463,64,Balance Flexx,isoxaflutole,9.9,CRS-1,1,2,0.46,1.81,0.25,0.75
3464,64,Balance Flexx,isoxaflutole,9.9,CRS-1,2,2,0.52,1.81,0.29,0.71
3465,64,Balance Flexx,isoxaflutole,9.9,CRS-1,3,2,1.27,1.81,0.70,0.30
3466,65,Balance Flexx,isoxaflutole,19.7,CRS-1,1,2,0.58,1.81,0.32,0.68
3467,65,Balance Flexx,isoxaflutole,19.7,CRS-1,2,2,0.52,1.81,0.29,0.71
3468,65,Balance Flexx,isoxaflutole,19.7,CRS-1,3,2,0.54,1.81,0.30,0.70
3469,66,Balance Flexx,isoxaflutole,39.4,CRS-1,1,2,0.11,1.81,0.06,0.94
3470,66,Balance Flexx,isoxaflutole,39.4,CRS-1,2,2,0,1.81,0.00,1.00
3471,66,Balance Flexx,isoxaflutole,39.4,CRS-1,3,2,0.23,1.81,0.13,0.87
3472,67,Balance Flexx,isoxaflutole,59,CRS-1,1,2,0.33,1.81,0.18,0.82
3473,67,Balance Flexx,isoxaflutole,59,CRS-1,2,2,0.22,1.81,0.12,0.88
3474,67,Balance Flexx,isoxaflutole,59,CRS-1,3,2,0.16,1.81,0.09,0.91
3475,68,Balance Flexx,isoxaflutole,79,CRS-1,1,2,0.12,1.81,0.07,0.93
3476,68,Balance Flexx,isoxaflutole,79,CRS-1,2,2,0.14,1.81,0.08,0.92
3477,68,Balance Flexx,isoxaflutole,79,CRS-1,3,2,0.07,1.81,0.04,0.96
3478,69,Balance Flexx,isoxaflutole,158,CRS-1,1,2,0.15,1.81,0.08,0.92
3479,69,Balance Flexx,isoxaflutole,158,CRS-1,2,2,0,1.81,0.00,1.00
3480,69,Balance Flexx,isoxaflutole,158,CRS-1,3,2,0,1.81,0.00,1.00
3481,70,Balance Flexx,isoxaflutole,315,CRS-1,1,2,0,1.81,0.00,1.00
3482,70,Balance Flexx,isoxaflutole,315,CRS-1,2,2,0,1.81,0.00,1.00
3483,70,Balance Flexx,isoxaflutole,315,CRS-1,3,2,0,1.81,0.00,1.00
,0,Control,topramezone,0,CRS-1,1,2,2.11,1.81,1.00,0.00
,0,Control,topramezone,0,CRS-1,2,2,2.06,1.81,1.00,0.00
,0,Control,topramezone,0,CRS-1,3,2,1.17,1.81,0.65,0.35
,0,Control,topramezone,0,CRS-1,4,2,2.47,1.81,1.00,0.00
,0,Control,topramezone,0,CRS-1,5,2,1.44,1.81,0.80,0.20
,0,Control,topramezone,0,CRS-1,6,2,1.62,1.81,0.90,0.10
3484,71,Armezon,topramezone,2.3,CRS-1,1,2,0.49,1.81,0.27,0.73
3485,71,Armezon,topramezone,2.3,CRS-1,2,2,0.15,1.81,0.08,0.92
3486,71,Armezon,topramezone,2.3,CRS-1,3,2,0.21,1.81,0.12,0.88
3487,72,Armezon,topramezone,4.6,CRS-1,1,2,0.06,1.81,0.03,0.97
3488,72,Armezon,topramezone,4.6,CRS-1,2,2,0,1.81,0.00,1.00
3489,72,Armezon,topramezone,4.6,CRS-1,3,2,0,1.81,0.00,1.00
3490,73,Armezon,topramezone,9.2,CRS-1,1,2,0.18,1.81,0.10,0.90
3491,73,Armezon,topramezone,9.2,CRS-1,2,2,0.2,1.81,0.11,0.89
3492,73,Armezon,topramezone,9.2,CRS-1,3,2,0,1.81,0.00,1.00
3493,74,Armezon,topramezone,13.8,CRS-1,1,2,0.18,1.81,0.10,0.90
3494,74,Armezon,topramezone,13.8,CRS-1,2,2,0.11,1.81,0.06,0.94
3495,74,Armezon,topramezone,13.8,CRS-1,3,2,0,1.81,0.00,1.00
3496,75,Armezon,topramezone,18.4,CRS-1,1,2,0,1.81,0.00,1.00
3497,75,Armezon,topramezone,18.4,CRS-1,2,2,0,1.81,0.00,1.00
3498,75,Armezon,topramezone,18.4,CRS-1,3,2,0,1.81,0.00,1.00
3499,76,Armezon,topramezone,36.8,CRS-1,1,2,0,1.81,0.00,1.00
3500,76,Armezon,topramezone,36.8,CRS-1,2,2,0,1.81,0.00,1.00
3501,76,Armezon,topramezone,36.8,CRS-1,3,2,0,1.81,0.00,1.00
3502,77,Armezon,topramezone,73.6,CRS-1,1,2,0,1.81,0.00,1.00
3503,77,Armezon,topramezone,73.6,CRS-1,2,2,0,1.81,0.00,1.00
3504,77,Armezon,topramezone,73.6,CRS-1,3,2,0,1.81,0.00,1.00
,0,Control,mesotrione,0,CRS-1,1,2,2.11,1.81,1.00,0.00
,0,Control,mesotrione,0,CRS-1,2,2,2.06,1.81,1.00,0.00
,0,Control,mesotrione,0,CRS-1,3,2,1.17,1.81,0.65,0.35
,0,Control,mesotrione,0,CRS-1,4,2,2.47,1.81,1.00,0.00
,0,Control,mesotrione,0,CRS-1,5,2,1.44,1.81,0.80,0.20
,0,Control,mesotrione,0,CRS-1,6,2,1.62,1.81,0.90,0.10
3505,78,Callisto,mesotrione,13.1,CRS-1,1,2,0.06,1.81,0.03,0.97
3506,78,Callisto,mesotrione,13.1,CRS-1,2,2,0.11,1.81,0.06,0.94
3507,78,Callisto,mesotrione,13.1,CRS-1,3,2,0.07,1.81,0.04,0.96
3508,79,Callisto,mesotrione,26.3,CRS-1,1,2,0.09,1.81,0.05,0.95
3509,79,Callisto,mesotrione,26.3,CRS-1,2,2,0,1.81,0.00,1.00
3510,79,Callisto,mesotrione,26.3,CRS-1,3,2,0.03,1.81,0.02,0.98
3511,80,Callisto,mesotrione,52.5,CRS-1,1,2,0.05,1.81,0.03,0.97
3512,80,Callisto,mesotrione,52.5,CRS-1,2,2,0,1.81,0.00,1.00
3513,80,Callisto,mesotrione,52.5,CRS-1,3,2,0,1.81,0.00,1.00
3514,81,Callisto,mesotrione,79,CRS-1,1,2,0,1.81,0.00,1.00
3515,81,Callisto,mesotrione,79,CRS-1,2,2,0,1.81,0.00,1.00
3516,81,Callisto,mesotrione,79,CRS-1,3,2,0,1.81,0.00,1.00
3517,82,Callisto,mesotrione,105,CRS-1,1,2,0,1.81,0.00,1.00
3518,82,Callisto,mesotrione,105,CRS-1,2,2,0,1.81,0.00,1.00
3519,82,Callisto,mesotrione,105,CRS-1,3,2,0,1.81,0.00,1.00
3520,83,Callisto,mesotrione,210,CRS-1,1,2,0,1.81,0.00,1.00
3521,83,Callisto,mesotrione,210,CRS-1,2,2,0,1.81,0.00,1.00
3522,83,Callisto,mesotrione,210,CRS-1,3,2,0,1.81,0.00,1.00
3523,84,Callisto,mesotrione,420,CRS-1,1,2,0,1.81,0.00,1.00
3524,84,Callisto,mesotrione,420,CRS-1,2,2,0,1.81,0.00,1.00
3525,84,Callisto,mesotrione,420,CRS-1,3,2,0,1.81,0.00,1.00
,0,Control,tembotrione,0,CRS-1,1,2,2.11,1.81,1.00,0.00
,0,Control,tembotrione,0,CRS-1,2,2,2.06,1.81,1.00,0.00
,0,Control,tembotrione,0,CRS-1,3,2,1.17,1.81,0.65,0.35
,0,Control,tembotrione,0,CRS-1,4,2,2.47,1.81,1.00,0.00
,0,Control,tembotrione,0,CRS-1,5,2,1.44,1.81,0.80,0.20
,0,Control,tembotrione,0,CRS-1,6,2,1.62,1.81,0.90,0.10
3526,85,Laudis,tembotrione,11.5,CRS-1,1,2,0.4,1.81,0.22,0.78
3527,85,Laudis,tembotrione,11.5,CRS-1,2,2,0.42,1.81,0.23,0.77
3528,85,Laudis,tembotrione,11.5,CRS-1,3,2,0.59,1.81,0.33,0.67
3529,86,Laudis,tembotrione,23,CRS-1,1,2,0.49,1.81,0.27,0.73
3530,86,Laudis,tembotrione,23,CRS-1,2,2,0.03,1.81,0.02,0.98
3531,86,Laudis,tembotrione,23,CRS-1,3,2,0,1.81,0.00,1.00
3532,87,Laudis,tembotrione,46,CRS-1,1,2,0.2,1.81,0.11,0.89
3533,87,Laudis,tembotrione,46,CRS-1,2,2,0.18,1.81,0.10,0.90
3534,87,Laudis,tembotrione,46,CRS-1,3,2,0,1.81,0.00,1.00
3535,88,Laudis,tembotrione,69,CRS-1,1,2,0.08,1.81,0.04,0.96
3536,88,Laudis,tembotrione,69,CRS-1,2,2,0,1.81,0.00,1.00
3537,88,Laudis,tembotrione,69,CRS-1,3,2,0.24,1.81,0.13,0.87
3538,89,Laudis,tembotrione,92,CRS-1,1,2,0.06,1.81,0.03,0.97
3539,89,Laudis,tembotrione,92,CRS-1,2,2,0.04,1.81,0.02,0.98
3540,89,Laudis,tembotrione,92,CRS-1,3,2,0,1.81,0.00,1.00
3541,90,Laudis,tembotrione,184,CRS-1,1,2,0,1.81,0.00,1.00
3542,90,Laudis,tembotrione,184,CRS-1,2,2,0,1.81,0.00,1.00
3543,90,Laudis,tembotrione,184,CRS-1,3,2,0,1.81,0.00,1.00
3544,91,Laudis,tembotrione,368,CRS-1,1,2,0,1.81,0.00,1.00
3545,91,Laudis,tembotrione,368,CRS-1,2,2,0,1.81,0.00,1.00
3546,91,Laudis,tembotrione,368,CRS-1,3,2,0,1.81,0.00,1.00
,,Control,sethoxydim,0,X-59,1,1,1.05,1.35,0.78,0.22
,,Control,sethoxydim,0,X-59,2,1,1.3,1.35,0.96,0.04
,,Control,sethoxydim,0,X-59,3,1,1.07,1.35,0.79,0.21
,,Control,sethoxydim,0,X-59,4,1,1.69,1.35,1.00,0.00
,,Control,sethoxydim,0,X-59,5,1,1.43,1.35,1.00,0.00
,,Control,sethoxydim,0,X-59,6,1,1.53,1.35,1.00,0.00
5433,92,Poast,sethoxydim,39.4,X-59,1,1,1.71,1.35,1.00,0.00
5434,92,Poast,sethoxydim,39.4,X-59,2,1,1.05,1.35,0.78,0.22
5435,92,Poast,sethoxydim,39.4,X-59,3,1,0.91,1.35,0.67,0.33
5436,93,Poast,sethoxydim,79,X-59,1,1,1.2,1.35,0.89,0.11
5437,93,Poast,sethoxydim,79,X-59,2,1,1.94,1.35,1.00,0.00
5438,93,Poast,sethoxydim,79,X-59,3,1,1.41,1.35,1.00,0.00
5439,94,Poast,sethoxydim,158,X-59,1,1,0.91,1.35,0.67,0.33
5440,94,Poast,sethoxydim,158,X-59,2,1,1.2,1.35,0.89,0.11
5441,94,Poast,sethoxydim,158,X-59,3,1,1.36,1.35,1.00,0.00
5442,95,Poast,sethoxydim,236,X-59,1,1,1.42,1.35,1.00,0.00
5443,95,Poast,sethoxydim,236,X-59,2,1,2,1.35,1.00,0.00
5444,95,Poast,sethoxydim,236,X-59,3,1,1.38,1.35,1.00,0.00
5445,96,Poast,sethoxydim,315,X-59,1,1,0.83,1.35,0.61,0.39
5446,96,Poast,sethoxydim,315,X-59,2,1,0.91,1.35,0.67,0.33
5447,96,Poast,sethoxydim,315,X-59,3,1,1.38,1.35,1.00,0.00
5448,97,Poast,sethoxydim,630,X-59,1,1,1.15,1.35,0.85,0.15
5449,97,Poast,sethoxydim,630,X-59,2,1,1.86,1.35,1.00,0.00
5450,97,Poast,sethoxydim,630,X-59,3,1,1.37,1.35,1.00,0.00
5451,98,Poast,sethoxydim,1260,X-59,1,1,1.72,1.35,1.00,0.00
5452,98,Poast,sethoxydim,1260,X-59,2,1,1.36,1.35,1.00,0.00
5453,98,Poast,sethoxydim,1260,X-59,3,1,1.25,1.35,0.93,0.07
,,Control,clethodim,0,X-59,1,1,1.05,1.35,0.78,0.22
,,Control,clethodim,0,X-59,2,1,1.3,1.35,0.96,0.04
,,Control,clethodim,0,X-59,3,1,1.07,1.35,0.79,0.21
,,Control,clethodim,0,X-59,4,1,1.69,1.35,1.00,0.00
,,Control,clethodim,0,X-59,5,1,1.43,1.35,1.00,0.00
,,Control,clethodim,0,X-59,6,1,1.53,1.35,1.00,0.00
5454,99,Select Max,clethodim,9.6,X-59,1,1,1.38,1.35,1.00,0.00
5455,99,Select Max,clethodim,9.6,X-59,2,1,1.55,1.35,1.00,0.00
5456,99,Select Max,clethodim,9.6,X-59,3,1,1.17,1.35,0.87,0.13
5457,100,Select Max,clethodim,19.1,X-59,1,1,1.64,1.35,1.00,0.00
5458,100,Select Max,clethodim,19.1,X-59,2,1,1.37,1.35,1.00,0.00
5459,100,Select Max,clethodim,19.1,X-59,3,1,0.91,1.35,0.67,0.33
5460,101,Select Max,clethodim,38.2,X-59,1,1,1.25,1.35,0.93,0.07
5461,101,Select Max,clethodim,38.2,X-59,2,1,1.12,1.35,0.83,0.17
5462,101,Select Max,clethodim,38.2,X-59,3,1,1.19,1.35,0.88,0.12
5463,102,Select Max,clethodim,57.3,X-59,1,1,0.4,1.35,0.30,0.70
5464,102,Select Max,clethodim,57.3,X-59,2,1,1.82,1.35,1.00,0.00
5465,102,Select Max,clethodim,57.3,X-59,3,1,1.27,1.35,0.94,0.06
5466,103,Select Max,clethodim,76.4,X-59,1,1,1.16,1.35,0.86,0.14
5467,103,Select Max,clethodim,76.4,X-59,2,1,0.7,1.35,0.52,0.48
5468,103,Select Max,clethodim,76.4,X-59,3,1,0.7,1.35,0.52,0.48
5469,104,Select Max,clethodim,153,X-59,1,1,1.42,1.35,1.00,0.00
5470,104,Select Max,clethodim,153,X-59,2,1,0.73,1.35,0.54,0.46
5471,104,Select Max,clethodim,153,X-59,3,1,1.63,1.35,1.00,0.00
5472,105,Select Max,clethodim,306,X-59,1,1,0.74,1.35,0.55,0.45
5473,105,Select Max,clethodim,306,X-59,2,1,0.86,1.35,0.64,0.36
5474,105,Select Max,clethodim,306,X-59,3,1,0.62,1.35,0.46,0.54
,,Control,bromoxynil,0,X-59,1,1,1.05,1.35,0.78,0.22
,,Control,bromoxynil,0,X-59,2,1,1.3,1.35,0.96,0.04
,,Control,bromoxynil,0,X-59,3,1,1.07,1.35,0.79,0.21
,,Control,bromoxynil,0,X-59,4,1,1.69,1.35,1.00,0.00
,,Control,bromoxynil,0,X-59,5,1,1.43,1.35,1.00,0.00
,,Control,bromoxynil,0,X-59,6,1,1.53,1.35,1.00,0.00
5475,106,Buctril,bromoxynil,52.5,X-59,1,1,0.74,1.35,0.55,0.45
5476,106,Buctril,bromoxynil,52.5,X-59,2,1,0.71,1.35,0.53,0.47
5477,106,Buctril,bromoxynil,52.5,X-59,3,1,0.38,1.35,0.28,0.72
5478,107,Buctril,bromoxynil,105,X-59,1,1,0.92,1.35,0.68,0.32
5479,107,Buctril,bromoxynil,105,X-59,2,1,1.39,1.35,1.00,0.00
5480,107,Buctril,bromoxynil,105,X-59,3,1,1.03,1.35,0.76,0.24
5481,108,Buctril,bromoxynil,210,X-59,1,1,0.96,1.35,0.71,0.29
5482,108,Buctril,bromoxynil,210,X-59,2,1,0.73,1.35,0.54,0.46
5483,108,Buctril,bromoxynil,210,X-59,3,1,1.11,1.35,0.82,0.18
5484,109,Buctril,bromoxynil,315,X-59,1,1,1.79,1.35,1.00,0.00
5485,109,Buctril,bromoxynil,315,X-59,2,1,0.97,1.35,0.72,0.28
5486,109,Buctril,bromoxynil,315,X-59,3,1,0.62,1.35,0.46,0.54
5487,110,Buctril,bromoxynil,420,X-59,1,1,1.01,1.35,0.75,0.25
5488,110,Buctril,bromoxynil,420,X-59,2,1,0.73,1.35,0.54,0.46
5489,110,Buctril,bromoxynil,420,X-59,3,1,0.69,1.35,0.51,0.49
5490,111,Buctril,bromoxynil,840,X-59,1,1,1.02,1.35,0.76,0.24
5491,111,Buctril,bromoxynil,840,X-59,2,1,0.28,1.35,0.21,0.79
5492,111,Buctril,bromoxynil,840,X-59,3,1,0.61,1.35,0.45,0.55
5493,112,Buctril,bromoxynil,1680,X-59,1,1,0.58,1.35,0.43,0.57
5494,112,Buctril,bromoxynil,1680,X-59,2,1,0.33,1.35,0.24,0.76
5495,112,Buctril,bromoxynil,1680,X-59,3,1,0,1.35,0.00,1.00
,,Control,bentazon,0,X-59,1,1,1.05,1.35,0.78,0.22
,,Control,bentazon,0,X-59,2,1,1.3,1.35,0.96,0.04
,,Control,bentazon,0,X-59,3,1,1.07,1.35,0.79,0.21
,,Control,bentazon,0,X-59,4,1,1.69,1.35,1.00,0.00
,,Control,bentazon,0,X-59,5,1,1.43,1.35,1.00,0.00
,,Control,bentazon,0,X-59,6,1,1.53,1.35,1.00,0.00
5496,113,Basagran 5L,bentazon,140,X-59,1,1,0,1.35,0.00,1.00
5497,113,Basagran 5L,bentazon,140,X-59,2,1,0.31,1.35,0.23,0.77
5498,113,Basagran 5L,bentazon,140,X-59,3,1,0.16,1.35,0.12,0.88
5499,114,Basagran 5L,bentazon,280,X-59,1,1,0,1.35,0.00,1.00
5500,114,Basagran 5L,bentazon,280,X-59,2,1,0.03,1.35,0.02,0.98
5501,114,Basagran 5L,bentazon,280,X-59,3,1,0,1.35,0.00,1.00
5502,115,Basagran 5L,bentazon,560,X-59,1,1,0,1.35,0.00,1.00
5503,115,Basagran 5L,bentazon,560,X-59,2,1,0,1.35,0.00,1.00
5504,115,Basagran 5L,bentazon,560,X-59,3,1,0.16,1.35,0.12,0.88
5505,116,Basagran 5L,bentazon,840,X-59,1,1,0,1.35,0.00,1.00
5506,116,Basagran 5L,bentazon,840,X-59,2,1,0,1.35,0.00,1.00
5507,116,Basagran 5L,bentazon,840,X-59,3,1,0,1.35,0.00,1.00
5508,117,Basagran 5L,bentazon,1120,X-59,1,1,0,1.35,0.00,1.00
5509,117,Basagran 5L,bentazon,1120,X-59,2,1,0,1.35,0.00,1.00
5510,117,Basagran 5L,bentazon,1120,X-59,3,1,0,1.35,0.00,1.00
5511,118,Basagran 5L,bentazon,2240,X-59,1,1,0,1.35,0.00,1.00
5512,118,Basagran 5L,bentazon,2240,X-59,2,1,0,1.35,0.00,1.00
5513,118,Basagran 5L,bentazon,2240,X-59,3,1,0,1.35,0.00,1.00
5514,119,Basagran 5L,bentazon,4500,X-59,1,1,0,1.35,0.00,1.00
5515,119,Basagran 5L,bentazon,4500,X-59,2,1,0,1.35,0.00,1.00
5516,119,Basagran 5L,bentazon,4500,X-59,3,1,0,1.35,0.00,1.00
,,Control,glyphosate,0,X-59,1,1,1.05,1.35,0.78,0.22
,,Control,glyphosate,0,X-59,2,1,1.3,1.35,0.96,0.04
,,Control,glyphosate,0,X-59,3,1,1.07,1.35,0.79,0.21
,,Control,glyphosate,0,X-59,4,1,1.69,1.35,1.00,0.00
,,Control,glyphosate,0,X-59,5,1,1.43,1.35,1.00,0.00
,,Control,glyphosate,0,X-59,6,1,1.53,1.35,1.00,0.00
5517,120,Roundup PM,glyphosate,158,X-59,1,1,0,1.35,0.00,1.00
5518,120,Roundup PM,glyphosate,158,X-59,2,1,0,1.35,0.00,1.00
5519,120,Roundup PM,glyphosate,158,X-59,3,1,0,1.35,0.00,1.00
5520,121,Roundup PM,glyphosate,316,X-59,1,1,0,1.35,0.00,1.00
5521,121,Roundup PM,glyphosate,316,X-59,2,1,0,1.35,0.00,1.00
5522,121,Roundup PM,glyphosate,316,X-59,3,1,0,1.35,0.00,1.00
5523,122,Roundup PM,glyphosate,630,X-59,1,1,0.06,1.35,0.04,0.96
5524,122,Roundup PM,glyphosate,630,X-59,2,1,0,1.35,0.00,1.00
5525,122,Roundup PM,glyphosate,630,X-59,3,1,0,1.35,0.00,1.00
5526,123,Roundup PM,glyphosate,950,X-59,1,1,0,1.35,0.00,1.00
5527,123,Roundup PM,glyphosate,950,X-59,2,1,0,1.35,0.00,1.00
5528,123,Roundup PM,glyphosate,950,X-59,3,1,0,1.35,0.00,1.00
5529,124,Roundup PM,glyphosate,1260,X-59,1,1,0,1.35,0.00,1.00
5530,124,Roundup PM,glyphosate,1260,X-59,2,1,0,1.35,0.00,1.00
5531,124,Roundup PM,glyphosate,1260,X-59,3,1,0,1.35,0.00,1.00
5532,125,Roundup PM,glyphosate,2530,X-59,1,1,0,1.35,0.00,1.00
5533,125,Roundup PM,glyphosate,2530,X-59,2,1,0,1.35,0.00,1.00
5534,125,Roundup PM,glyphosate,2530,X-59,3,1,0,1.35,0.00,1.00
5535,126,Roundup PM,glyphosate,5050,X-59,1,1,0,1.35,0.00,1.00
5536,126,Roundup PM,glyphosate,5050,X-59,2,1,0,1.35,0.00,1.00
5537,126,Roundup PM,glyphosate,5050,X-59,3,1,0,1.35,0.00,1.00
,,Control,glufosinate,0,X-59,1,1,1.05,1.35,0.78,0.22
,,Control,glufosinate,0,X-59,2,1,1.3,1.35,0.96,0.04
,,Control,glufosinate,0,X-59,3,1,1.07,1.35,0.79,0.21
,,Control,glufosinate,0,X-59,4,1,1.69,1.35,1.00,0.00
,,Control,glufosinate,0,X-59,5,1,1.43,1.35,1.00,0.00
,,Control,glufosinate,0,X-59,6,1,1.53,1.35,1.00,0.00
5538,127,Liberty,glufosinate,82,X-59,1,1,0.3,1.35,0.22,0.78
5539,127,Liberty,glufosinate,82,X-59,2,1,0,1.35,0.00,1.00
5540,127,Liberty,glufosinate,82,X-59,3,1,0,1.35,0.00,1.00
5541,128,Liberty,glufosinate,164,X-59,1,1,0.06,1.35,0.04,0.96
5542,128,Liberty,glufosinate,164,X-59,2,1,0,1.35,0.00,1.00
5543,128,Liberty,glufosinate,164,X-59,3,1,0,1.35,0.00,1.00
5544,129,Liberty,glufosinate,328,X-59,1,1,0,1.35,0.00,1.00
5545,129,Liberty,glufosinate,328,X-59,2,1,0,1.35,0.00,1.00
5546,129,Liberty,glufosinate,328,X-59,3,1,0,1.35,0.00,1.00
5547,130,Liberty,glufosinate,490,X-59,1,1,0,1.35,0.00,1.00
5548,130,Liberty,glufosinate,490,X-59,2,1,0,1.35,0.00,1.00
5549,130,Liberty,glufosinate,490,X-59,3,1,0,1.35,0.00,1.00
5550,131,Liberty,glufosinate,656,X-59,1,1,0,1.35,0.00,1.00
5551,131,Liberty,glufosinate,656,X-59,2,1,0,1.35,0.00,1.00
5552,131,Liberty,glufosinate,656,X-59,3,1,0,1.35,0.00,1.00
5553,132,Liberty,glufosinate,1310,X-59,1,1,0,1.35,0.00,1.00
5554,132,Liberty,glufosinate,1310,X-59,2,1,0,1.35,0.00,1.00
5555,132,Liberty,glufosinate,1310,X-59,3,1,0,1.35,0.00,1.00
5556,133,Liberty,glufosinate,2620,X-59,1,1,0,1.35,0.00,1.00
5557,133,Liberty,glufosinate,2620,X-59,2,1,0,1.35,0.00,1.00
5558,133,Liberty,glufosinate,2620,X-59,3,1,0,1.35,0.00,1.00
,,Control,lactofen,0,X-59,1,1,1.05,1.35,0.78,0.22
,,Control,lactofen,0,X-59,2,1,1.3,1.35,0.96,0.04
,,Control,lactofen,0,X-59,3,1,1.07,1.35,0.79,0.21
,,Control,lactofen,0,X-59,4,1,1.69,1.35,1.00,0.00
,,Control,lactofen,0,X-59,5,1,1.43,1.35,1.00,0.00
,,Control,lactofen,0,X-59,6,1,1.53,1.35,1.00,0.00
5559,134,Cobra,lactofen,27.4,X-59,1,1,0.91,1.35,0.67,0.33
5560,134,Cobra,lactofen,27.4,X-59,2,1,0.89,1.35,0.66,0.34
5561,134,Cobra,lactofen,27.4,X-59,3,1,0.83,1.35,0.61,0.39
5562,135,Cobra,lactofen,55,X-59,1,1,0.31,1.35,0.23,0.77
5563,135,Cobra,lactofen,55,X-59,2,1,0.44,1.35,0.33,0.67
5564,135,Cobra,lactofen,55,X-59,3,1,0.57,1.35,0.42,0.58
5565,136,Cobra,lactofen,110,X-59,1,1,0.43,1.35,0.32,0.68
5566,136,Cobra,lactofen,110,X-59,2,1,0.48,1.35,0.36,0.64
5567,136,Cobra,lactofen,110,X-59,3,1,0.27,1.35,0.20,0.80
5568,137,Cobra,lactofen,164,X-59,1,1,0.22,1.35,0.16,0.84
5569,137,Cobra,lactofen,164,X-59,2,1,0,1.35,0.00,1.00
5570,137,Cobra,lactofen,164,X-59,3,1,0.37,1.35,0.27,0.73
5571,138,Cobra,lactofen,220,X-59,1,1,0.11,1.35,0.08,0.92
5572,138,Cobra,lactofen,220,X-59,2,1,0,1.35,0.00,1.00
5573,138,Cobra,lactofen,220,X-59,3,1,0.12,1.35,0.09,0.91
5574,139,Cobra,lactofen,440,X-59,1,1,0,1.35,0.00,1.00
5575,139,Cobra,lactofen,440,X-59,2,1,0,1.35,0.00,1.00
5576,139,Cobra,lactofen,440,X-59,3,1,0,1.35,0.00,1.00
5577,140,Cobra,lactofen,880,X-59,1,1,0,1.35,0.00,1.00
5578,140,Cobra,lactofen,880,X-59,2,1,0,1.35,0.00,1.00
5579,140,Cobra,lactofen,880,X-59,3,1,0,1.35,0.00,1.00
